date,fips,cases,deaths
2020-04-15,39001.0,3,0
2020-04-15,39003.0,51,4
2020-04-15,39005.0,6,0
2020-04-15,39007.0,36,3
2020-04-15,39009.0,3,1
2020-04-15,39011.0,18,1
2020-04-15,39013.0,58,3
2020-04-15,39015.0,8,1
2020-04-15,39017.0,133,2
2020-04-15,39019.0,14,0
2020-04-15,39021.0,6,1
2020-04-15,39023.0,21,0
2020-04-15,39025.0,49,1
2020-04-15,39027.0,23,0
2020-04-15,39029.0,123,10
2020-04-15,39031.0,16,0
2020-04-15,39033.0,23,0
2020-04-15,39035.0,1281,39
2020-04-15,39037.0,52,10
2020-04-15,39039.0,12,0
2020-04-15,39041.0,108,3
2020-04-15,39043.0,16,1
2020-04-15,39045.0,92,1
2020-04-15,39047.0,12,0
2020-04-15,39049.0,1102,19
2020-04-15,39051.0,8,0
2020-04-15,39053.0,6,1
2020-04-15,39055.0,82,4
2020-04-15,39057.0,31,1
2020-04-15,39059.0,10,0
2020-04-15,39061.0,594,27
2020-04-15,39063.0,23,1
2020-04-15,39065.0,11,0
2020-04-15,39067.0,1,0
2020-04-15,39069.0,2,0
2020-04-15,39071.0,7,0
2020-04-15,39073.0,3,0
2020-04-15,39075.0,3,0
2020-04-15,39077.0,14,1
2020-04-15,39079.0,3,0
2020-04-15,39081.0,24,0
2020-04-15,39083.0,10,1
2020-04-15,39085.0,124,6
2020-04-15,39087.0,17,0
2020-04-15,39089.0,88,3
2020-04-15,39091.0,8,0
2020-04-15,39093.0,203,7
2020-04-15,39095.0,596,28
2020-04-15,39097.0,23,3
2020-04-15,39099.0,486,41
2020-04-15,39101.0,164,0
2020-04-15,39103.0,122,10
2020-04-15,39105.0,2,0
2020-04-15,39107.0,13,1
2020-04-15,39109.0,125,21
2020-04-15,39111.0,2,0
2020-04-15,39113.0,211,8
2020-04-15,39115.0,2,0
2020-04-15,39117.0,14,0
2020-04-15,39119.0,8,0
2020-04-15,39121.0,3,0
2020-04-15,39123.0,12,0
2020-04-15,39125.0,5,0
2020-04-15,39127.0,8,0
2020-04-15,39129.0,172,0
2020-04-15,39131.0,1,0
2020-04-15,39133.0,158,22
2020-04-15,39135.0,20,1
2020-04-15,39137.0,4,0
2020-04-15,39139.0,44,1
2020-04-15,39141.0,21,0
2020-04-15,39143.0,13,2
2020-04-15,39145.0,4,0
2020-04-15,39147.0,11,1
2020-04-15,39149.0,27,0
2020-04-15,39151.0,176,17
2020-04-15,39153.0,294,15
2020-04-15,39155.0,199,13
2020-04-15,39157.0,28,0
2020-04-15,39159.0,11,0
2020-04-15,39161.0,2,0
2020-04-15,39165.0,85,3
2020-04-15,39167.0,47,4
2020-04-15,39169.0,56,10
2020-04-15,39171.0,6,1
2020-04-15,39173.0,64,5
2020-04-15,39175.0,14,2
2020-04-15,40001.0,29,3
2020-04-15,40003.0,1,0
2020-04-15,40005.0,1,0
2020-04-15,40007.0,1,0
2020-04-15,40009.0,2,0
2020-04-15,40013.0,5,0
2020-04-15,40015.0,35,1
2020-04-15,40017.0,63,3
2020-04-15,40019.0,1,0
2020-04-15,40021.0,21,1
2020-04-15,40023.0,3,0
2020-04-15,40027.0,294,18
2020-04-15,40031.0,52,0
2020-04-15,40033.0,5,0
2020-04-15,40035.0,8,0
2020-04-15,40037.0,57,3
2020-04-15,40039.0,7,0
2020-04-15,40041.0,72,0
2020-04-15,40043.0,2,0
2020-04-15,40047.0,7,1
2020-04-15,40049.0,10,0
2020-04-15,40051.0,14,1
2020-04-15,40053.0,2,0
2020-04-15,40055.0,50,4
2020-04-15,40065.0,6,0
2020-04-15,40067.0,1,0
2020-04-15,40069.0,2,0
2020-04-15,40071.0,45,4
2020-04-15,40073.0,6,0
2020-04-15,40075.0,2,0
2020-04-15,40077.0,4,1
2020-04-15,40079.0,4,0
2020-04-15,40081.0,10,0
2020-04-15,40083.0,7,0
2020-04-15,40085.0,2,0
2020-04-15,40093.0,2,1
2020-04-15,40095.0,1,0
2020-04-15,40097.0,16,3
2020-04-15,40087.0,19,0
2020-04-15,40089.0,7,0
2020-04-15,40099.0,1,0
2020-04-15,40101.0,26,2
2020-04-15,40103.0,6,0
2020-04-15,40105.0,11,0
2020-04-15,40107.0,1,0
2020-04-15,40109.0,483,22
2020-04-15,40111.0,14,0
2020-04-15,40113.0,61,8
2020-04-15,40115.0,22,0
2020-04-15,40117.0,27,2
2020-04-15,40119.0,29,0
2020-04-15,40121.0,13,1
2020-04-15,40123.0,10,1
2020-04-15,40125.0,28,3
2020-04-15,40131.0,30,2
2020-04-15,40133.0,7,1
2020-04-15,40135.0,10,2
2020-04-15,40137.0,15,1
2020-04-15,40139.0,9,1
2020-04-15,40141.0,1,0
2020-04-15,40143.0,362,21
2020-04-15,40145.0,102,7
2020-04-15,40147.0,118,5
2020-04-15,40153.0,1,0
2020-04-15,41003.0,25,3
2020-04-15,41005.0,142,3
2020-04-15,41007.0,6,0
2020-04-15,41009.0,14,0
2020-04-15,41011.0,1,0
2020-04-15,41013.0,1,0
2020-04-15,41015.0,3,0
2020-04-15,41017.0,55,0
2020-04-15,41019.0,20,0
2020-04-15,41023.0,1,0
2020-04-15,41027.0,4,0
2020-04-15,41029.0,47,0
2020-04-15,41031.0,1,0
2020-04-15,41033.0,19,1
2020-04-15,41035.0,26,0
2020-04-15,41039.0,44,1
2020-04-15,41041.0,4,0
2020-04-15,41043.0,53,4
2020-04-15,41045.0,4,0
2020-04-15,41047.0,294,10
2020-04-15,41049.0,5,0
2020-04-15,41051.0,430,22
2020-04-15,41053.0,30,1
2020-04-15,41055.0,1,0
2020-04-15,41057.0,5,0
2020-04-15,41059.0,17,0
2020-04-15,41061.0,4,0
2020-04-15,41063.0,1,0
2020-04-15,41065.0,10,0
2020-04-15,41067.0,364,7
2020-04-15,41071.0,32,6
2020-04-15,42001.0,64,1
2020-04-15,42003.0,904,26
2020-04-15,42005.0,29,1
2020-04-15,42007.0,158,14
2020-04-15,42009.0,9,1
2020-04-15,42011.0,1335,28
2020-04-15,42013.0,12,0
2020-04-15,42015.0,19,0
2020-04-15,42017.0,1450,60
2020-04-15,42019.0,150,5
2020-04-15,42021.0,14,1
2020-04-15,42023.0,1,0
2020-04-15,42025.0,112,6
2020-04-15,42027.0,72,0
2020-04-15,42029.0,675,25
2020-04-15,42031.0,16,0
2020-04-15,42033.0,9,0
2020-04-15,42035.0,8,0
2020-04-15,42037.0,131,3
2020-04-15,42039.0,16,0
2020-04-15,42041.0,131,4
2020-04-15,42043.0,271,5
2020-04-15,42045.0,1935,60
2020-04-15,42047.0,2,0
2020-04-15,42049.0,42,1
2020-04-15,42051.0,58,3
2020-04-15,42053.0,5,0
2020-04-15,42055.0,78,0
2020-04-15,42057.0,2,0
2020-04-15,42059.0,23,0
2020-04-15,42061.0,12,0
2020-04-15,42063.0,43,1
2020-04-15,42065.0,2,0
2020-04-15,42067.0,47,0
2020-04-15,42069.0,527,26
2020-04-15,42071.0,914,69
2020-04-15,42073.0,55,5
2020-04-15,42075.0,349,2
2020-04-15,42077.0,1922,25
2020-04-15,42079.0,1567,27
2020-04-15,42081.0,30,0
2020-04-15,42083.0,4,0
2020-04-15,42085.0,47,0
2020-04-15,42087.0,15,0
2020-04-15,42089.0,872,28
2020-04-15,42091.0,2475,120
2020-04-15,42093.0,44,0
2020-04-15,42095.0,1251,25
2020-04-15,42097.0,56,0
2020-04-15,42099.0,17,1
2020-04-15,42101.0,7441,222
2020-04-15,42103.0,268,7
2020-04-15,42105.0,4,0
2020-04-15,42107.0,212,3
2020-04-15,42109.0,24,1
2020-04-15,42111.0,14,0
2020-04-15,42113.0,1,0
2020-04-15,42115.0,40,1
2020-04-15,42117.0,13,1
2020-04-15,42119.0,23,0
2020-04-15,42121.0,6,0
2020-04-15,42123.0,1,0
2020-04-15,42125.0,71,1
2020-04-15,42127.0,75,2
2020-04-15,42129.0,237,18
2020-04-15,42131.0,13,0
2020-04-15,42133.0,381,4
2020-04-15,44001.0,49,0
2020-04-15,44003.0,244,0
2020-04-15,44005.0,93,0
2020-04-15,44007.0,1957,20
2020-04-15,44009.0,152,0
2020-04-15,45001.0,10,0
2020-04-15,45003.0,60,3
2020-04-15,45005.0,5,0
2020-04-15,45007.0,114,5
2020-04-15,45009.0,7,0
2020-04-15,45011.0,5,0
2020-04-15,45013.0,205,7
2020-04-15,45015.0,101,3
2020-04-15,45017.0,5,1
2020-04-15,45019.0,360,2
2020-04-15,45021.0,8,0
2020-04-15,45023.0,22,0
2020-04-15,45025.0,28,0
2020-04-15,45027.0,90,6
2020-04-15,45029.0,21,1
2020-04-15,45031.0,44,0
2020-04-15,45033.0,7,0
2020-04-15,45035.0,78,1
2020-04-15,45037.0,10,0
2020-04-15,45039.0,24,0
2020-04-15,45041.0,87,7
2020-04-15,45043.0,33,2
2020-04-15,45045.0,400,11
2020-04-15,45047.0,19,0
2020-04-15,45049.0,12,0
2020-04-15,45051.0,150,8
2020-04-15,45053.0,14,0
2020-04-15,45055.0,187,7
2020-04-15,45057.0,68,2
2020-04-15,45059.0,14,1
2020-04-15,45061.0,34,3
2020-04-15,45063.0,218,8
2020-04-15,45067.0,8,1
2020-04-15,45069.0,15,0
2020-04-15,45065.0,4,2
2020-04-15,45071.0,16,1
2020-04-15,45073.0,14,0
2020-04-15,45075.0,38,0
2020-04-15,45077.0,34,0
2020-04-15,45079.0,548,12
2020-04-15,45081.0,8,0
2020-04-15,45083.0,191,5
2020-04-15,45085.0,161,5
2020-04-15,45087.0,23,0
2020-04-15,45089.0,18,0
2020-04-15,45091.0,138,3
2020-04-15,46003.0,1,0
2020-04-15,46005.0,21,2
2020-04-15,46009.0,4,0
2020-04-15,46011.0,9,0
2020-04-15,46013.0,15,0
2020-04-15,46015.0,1,0
2020-04-15,46023.0,4,0
2020-04-15,46025.0,1,0
2020-04-15,46027.0,5,0
2020-04-15,46029.0,13,0
2020-04-15,46031.0,1,0
2020-04-15,46035.0,3,1
2020-04-15,46039.0,1,0
2020-04-15,46047.0,1,0
2020-04-15,46049.0,1,0
2020-04-15,46057.0,1,0
2020-04-15,46065.0,5,0
2020-04-15,46067.0,2,0
2020-04-15,46069.0,1,0
2020-04-15,46073.0,3,0
2020-04-15,46079.0,2,0
2020-04-15,46081.0,9,0
2020-04-15,46083.0,65,0
2020-04-15,46085.0,2,0
2020-04-15,46091.0,1,0
2020-04-15,46087.0,3,1
2020-04-15,46093.0,1,0
2020-04-15,46097.0,1,0
2020-04-15,46099.0,934,2
2020-04-15,46102.0,1,0
2020-04-15,46103.0,9,0
2020-04-15,46109.0,4,0
2020-04-15,46111.0,3,0
2020-04-15,46115.0,3,0
2020-04-15,46119.0,1,0
2020-04-15,46121.0,1,0
2020-04-15,46125.0,5,0
2020-04-15,46127.0,4,0
2020-04-15,46129.0,5,0
2020-04-15,46135.0,22,0
2020-04-15,47001.0,16,1
2020-04-15,47003.0,33,2
2020-04-15,47005.0,4,0
2020-04-15,47007.0,8,0
2020-04-15,47009.0,47,3
2020-04-15,47011.0,33,1
2020-04-15,47013.0,12,1
2020-04-15,47015.0,7,0
2020-04-15,47017.0,13,0
2020-04-15,47019.0,4,1
2020-04-15,47021.0,19,0
2020-04-15,47023.0,6,0
2020-04-15,47025.0,5,0
2020-04-15,47027.0,5,0
2020-04-15,47029.0,8,0
2020-04-15,47031.0,13,0
2020-04-15,47035.0,53,0
2020-04-15,47037.0,1492,18
2020-04-15,47041.0,10,0
2020-04-15,47039.0,3,0
2020-04-15,47043.0,37,0
2020-04-15,47045.0,24,0
2020-04-15,47047.0,39,1
2020-04-15,47049.0,3,0
2020-04-15,47051.0,23,1
2020-04-15,47053.0,24,0
2020-04-15,47055.0,4,0
2020-04-15,47057.0,4,0
2020-04-15,47059.0,28,2
2020-04-15,47061.0,24,1
2020-04-15,47063.0,7,1
2020-04-15,47065.0,110,12
2020-04-15,47069.0,7,0
2020-04-15,47071.0,4,0
2020-04-15,47073.0,26,2
2020-04-15,47075.0,12,1
2020-04-15,47077.0,2,0
2020-04-15,47079.0,8,0
2020-04-15,47081.0,2,0
2020-04-15,47083.0,4,0
2020-04-15,47085.0,4,0
2020-04-15,47087.0,6,0
2020-04-15,47089.0,16,1
2020-04-15,47091.0,2,0
2020-04-15,47093.0,179,4
2020-04-15,47095.0,4,0
2020-04-15,47097.0,12,0
2020-04-15,47099.0,15,0
2020-04-15,47101.0,2,0
2020-04-15,47103.0,9,0
2020-04-15,47105.0,18,0
2020-04-15,47111.0,43,5
2020-04-15,47113.0,75,0
2020-04-15,47115.0,27,1
2020-04-15,47117.0,9,1
2020-04-15,47119.0,33,1
2020-04-15,47107.0,5,0
2020-04-15,47109.0,9,0
2020-04-15,47121.0,3,0
2020-04-15,47123.0,9,0
2020-04-15,47125.0,102,2
2020-04-15,47127.0,1,0
2020-04-15,47129.0,5,0
2020-04-15,47131.0,8,1
2020-04-15,47133.0,7,0
2020-04-15,47135.0,5,0
2020-04-15,47139.0,5,0
2020-04-15,47141.0,93,0
2020-04-15,47145.0,6,0
2020-04-15,47147.0,94,0
2020-04-15,47149.0,269,6
2020-04-15,47151.0,11,0
2020-04-15,47153.0,3,0
2020-04-15,47155.0,22,0
2020-04-15,47157.0,1432,31
2020-04-15,47159.0,11,1
2020-04-15,47161.0,4,0
2020-04-15,47163.0,43,1
2020-04-15,47165.0,478,27
2020-04-15,47167.0,53,0
2020-04-15,47169.0,20,1
2020-04-15,47171.0,1,0
2020-04-15,47173.0,3,0
2020-04-15,47175.0,1,0
2020-04-15,47177.0,4,0
2020-04-15,47179.0,45,0
2020-04-15,47181.0,2,0
2020-04-15,47183.0,6,0
2020-04-15,47185.0,4,0
2020-04-15,47187.0,322,5
2020-04-15,47189.0,155,1
2020-04-15,48001.0,4,0
2020-04-15,48003.0,13,0
2020-04-15,48005.0,20,0
2020-04-15,48007.0,2,0
2020-04-15,48011.0,1,0
2020-04-15,48013.0,9,0
2020-04-15,48015.0,12,0
2020-04-15,48019.0,2,0
2020-04-15,48021.0,38,1
2020-04-15,48025.0,3,0
2020-04-15,48027.0,110,3
2020-04-15,48029.0,901,37
2020-04-15,48031.0,4,0
2020-04-15,48035.0,1,0
2020-04-15,48037.0,63,5
2020-04-15,48039.0,272,3
2020-04-15,48041.0,151,13
2020-04-15,48049.0,11,1
2020-04-15,48051.0,8,0
2020-04-15,48053.0,7,0
2020-04-15,48055.0,6,0
2020-04-15,48057.0,19,0
2020-04-15,48059.0,1,0
2020-04-15,48061.0,239,3
2020-04-15,48063.0,5,0
2020-04-15,48067.0,8,2
2020-04-15,48069.0,11,1
2020-04-15,48071.0,33,0
2020-04-15,48073.0,7,1
2020-04-15,48077.0,3,0
2020-04-15,48085.0,477,10
2020-04-15,48089.0,7,0
2020-04-15,48091.0,43,6
2020-04-15,48093.0,3,0
2020-04-15,48095.0,1,0
2020-04-15,48097.0,2,0
2020-04-15,48099.0,60,0
2020-04-15,48103.0,2,0
2020-04-15,48107.0,1,1
2020-04-15,48111.0,2,0
2020-04-15,48113.0,1986,43
2020-04-15,48115.0,8,1
2020-04-15,48123.0,10,0
2020-04-15,48117.0,11,0
2020-04-15,48119.0,1,0
2020-04-15,48121.0,521,14
2020-04-15,48125.0,1,0
2020-04-15,48127.0,1,0
2020-04-15,48129.0,23,0
2020-04-15,48131.0,1,0
2020-04-15,48133.0,3,0
2020-04-15,48135.0,48,2
2020-04-15,48141.0,346,4
2020-04-15,48139.0,83,3
2020-04-15,48143.0,12,1
2020-04-15,48145.0,1,0
2020-04-15,48147.0,5,0
2020-04-15,48149.0,17,0
2020-04-15,48153.0,2,0
2020-04-15,48157.0,627,15
2020-04-15,48159.0,1,0
2020-04-15,48161.0,1,0
2020-04-15,48163.0,1,0
2020-04-15,48165.0,2,0
2020-04-15,48167.0,401,13
2020-04-15,48171.0,2,0
2020-04-15,48175.0,5,0
2020-04-15,48177.0,2,0
2020-04-15,48179.0,13,0
2020-04-15,48181.0,19,0
2020-04-15,48183.0,46,0
2020-04-15,48185.0,7,0
2020-04-15,48187.0,50,0
2020-04-15,48189.0,11,2
2020-04-15,48193.0,3,0
2020-04-15,48195.0,1,0
2020-04-15,48199.0,65,2
2020-04-15,48201.0,4097,58
2020-04-15,48203.0,34,2
2020-04-15,48209.0,104,1
2020-04-15,48211.0,1,0
2020-04-15,48213.0,11,0
2020-04-15,48215.0,217,1
2020-04-15,48217.0,8,0
2020-04-15,48219.0,15,1
2020-04-15,48221.0,17,3
2020-04-15,48223.0,4,0
2020-04-15,48227.0,1,1
2020-04-15,48231.0,22,2
2020-04-15,48233.0,3,0
2020-04-15,48237.0,4,0
2020-04-15,48239.0,4,0
2020-04-15,48241.0,7,1
2020-04-15,48245.0,140,6
2020-04-15,48249.0,2,0
2020-04-15,48251.0,42,1
2020-04-15,48253.0,2,0
2020-04-15,48255.0,3,0
2020-04-15,48257.0,33,0
2020-04-15,48259.0,14,0
2020-04-15,48265.0,3,0
2020-04-15,48273.0,3,1
2020-04-15,48275.0,1,0
2020-04-15,48277.0,8,0
2020-04-15,48279.0,2,0
2020-04-15,48281.0,3,0
2020-04-15,48285.0,4,0
2020-04-15,48287.0,2,0
2020-04-15,48289.0,4,0
2020-04-15,48291.0,23,0
2020-04-15,48293.0,11,1
2020-04-15,48297.0,3,0
2020-04-15,48299.0,3,0
2020-04-15,48303.0,330,25
2020-04-15,48305.0,5,0
2020-04-15,48313.0,1,0
2020-04-15,48317.0,2,0
2020-04-15,48319.0,1,0
2020-04-15,48321.0,51,3
2020-04-15,48323.0,10,0
2020-04-15,48307.0,3,0
2020-04-15,48309.0,74,4
2020-04-15,48325.0,13,1
2020-04-15,48329.0,35,2
2020-04-15,48331.0,8,0
2020-04-15,48335.0,1,0
2020-04-15,48337.0,5,0
2020-04-15,48339.0,331,6
2020-04-15,48341.0,52,0
2020-04-15,48343.0,3,0
2020-04-15,48345.0,1,0
2020-04-15,48347.0,64,6
2020-04-15,48349.0,16,2
2020-04-15,48351.0,2,0
2020-04-15,48355.0,83,0
2020-04-15,48359.0,3,1
2020-04-15,48361.0,46,0
2020-04-15,48363.0,5,1
2020-04-15,48365.0,22,1
2020-04-15,48367.0,16,0
2020-04-15,48371.0,5,0
2020-04-15,48373.0,14,0
2020-04-15,48375.0,79,2
2020-04-15,48379.0,2,0
2020-04-15,48381.0,73,2
2020-04-15,48395.0,2,0
2020-04-15,48397.0,30,0
2020-04-15,48401.0,17,0
2020-04-15,48403.0,1,0
2020-04-15,48405.0,11,1
2020-04-15,48407.0,7,0
2020-04-15,48409.0,8,0
2020-04-15,48415.0,2,0
2020-04-15,48419.0,46,0
2020-04-15,48423.0,108,2
2020-04-15,48427.0,7,0
2020-04-15,48429.0,1,0
2020-04-15,48437.0,4,0
2020-04-15,48439.0,990,30
2020-04-15,48441.0,74,2
2020-04-15,48445.0,10,0
2020-04-15,48449.0,8,0
2020-04-15,48451.0,39,1
2020-04-15,48453.0,900,14
2020-04-15,48455.0,4,0
2020-04-15,48457.0,4,0
2020-04-15,48459.0,9,0
2020-04-15,48463.0,7,0
2020-04-15,48465.0,12,0
2020-04-15,48467.0,10,1
2020-04-15,48469.0,89,1
2020-04-15,48471.0,38,0
2020-04-15,48473.0,20,0
2020-04-15,48477.0,41,3
2020-04-15,48479.0,239,10
2020-04-15,48481.0,31,0
2020-04-15,48485.0,57,1
2020-04-15,48487.0,1,0
2020-04-15,48489.0,6,1
2020-04-15,48491.0,128,4
2020-04-15,48493.0,12,1
2020-04-15,48495.0,2,0
2020-04-15,48497.0,7,0
2020-04-15,48499.0,6,0
2020-04-15,48503.0,4,1
2020-04-15,48505.0,4,0
2020-04-15,49003.0,13,0
2020-04-15,49005.0,36,0
2020-04-15,49007.0,2,0
2020-04-15,49011.0,217,2
2020-04-15,49013.0,3,0
2020-04-15,49015.0,3,0
2020-04-15,49017.0,1,0
2020-04-15,49019.0,1,0
2020-04-15,49021.0,15,0
2020-04-15,49023.0,2,0
2020-04-15,49025.0,3,0
2020-04-15,49027.0,4,0
2020-04-15,49029.0,7,0
2020-04-15,49035.0,1285,7
2020-04-15,49037.0,9,0
2020-04-15,49041.0,2,0
2020-04-15,49043.0,306,0
2020-04-15,49045.0,37,0
2020-04-15,49047.0,6,0
2020-04-15,49049.0,352,0
2020-04-15,49051.0,105,1
2020-04-15,49053.0,39,0
2020-04-15,49057.0,101,1
2020-04-15,50001.0,56,1
2020-04-15,50003.0,32,1
2020-04-15,50005.0,9,0
2020-04-15,50007.0,372,20
2020-04-15,50009.0,1,0
2020-04-15,50011.0,84,3
2020-04-15,50013.0,3,0
2020-04-15,50015.0,22,2
2020-04-15,50017.0,5,0
2020-04-15,50019.0,8,0
2020-04-15,50021.0,39,0
2020-04-15,50023.0,29,0
2020-04-15,50025.0,58,1
2020-04-15,50027.0,29,2
2020-04-15,51001.0,15,0
2020-04-15,51003.0,53,0
2020-04-15,51510.0,254,6
2020-04-15,51005.0,4,0
2020-04-15,51007.0,10,0
2020-04-15,51009.0,10,0
2020-04-15,51011.0,7,0
2020-04-15,51013.0,420,12
2020-04-15,51015.0,18,0
2020-04-15,51019.0,16,0
2020-04-15,51023.0,23,0
2020-04-15,51520.0,1,0
2020-04-15,51025.0,9,0
2020-04-15,51027.0,12,0
2020-04-15,51029.0,22,0
2020-04-15,51530.0,4,0
2020-04-15,51031.0,11,0
2020-04-15,51033.0,9,0
2020-04-15,51035.0,3,0
2020-04-15,51036.0,9,0
2020-04-15,51037.0,5,0
2020-04-15,51540.0,38,1
2020-04-15,51550.0,140,3
2020-04-15,51041.0,254,5
2020-04-15,51043.0,6,0
2020-04-15,51570.0,17,0
2020-04-15,51580.0,1,0
2020-04-15,51045.0,2,0
2020-04-15,51047.0,25,0
2020-04-15,51049.0,8,0
2020-04-15,51590.0,22,0
2020-04-15,51053.0,7,0
2020-04-15,51595.0,7,0
2020-04-15,51059.0,1298,29
2020-04-15,51600.0,1,0
2020-04-15,51610.0,2,0
2020-04-15,51061.0,29,0
2020-04-15,51063.0,1,0
2020-04-15,51065.0,62,0
2020-04-15,51067.0,15,0
2020-04-15,51620.0,7,0
2020-04-15,51069.0,73,0
2020-04-15,51630.0,15,0
2020-04-15,51640.0,1,0
2020-04-15,51071.0,4,0
2020-04-15,51073.0,20,0
2020-04-15,51075.0,40,1
2020-04-15,51079.0,5,0
2020-04-15,51081.0,16,0
2020-04-15,51083.0,7,0
2020-04-15,51650.0,75,1
2020-04-15,51085.0,53,0
2020-04-15,51660.0,101,0
2020-04-15,51087.0,453,45
2020-04-15,51089.0,8,0
2020-04-15,51670.0,14,0
2020-04-15,51093.0,60,0
2020-04-15,51095.0,132,3
2020-04-15,51099.0,17,0
2020-04-15,51101.0,2,0
2020-04-15,51097.0,2,0
2020-04-15,51103.0,1,0
2020-04-15,51105.0,6,0
2020-04-15,51678.0,3,0
2020-04-15,51107.0,367,5
2020-04-15,51109.0,29,0
2020-04-15,51111.0,3,0
2020-04-15,51680.0,34,0
2020-04-15,51113.0,8,0
2020-04-15,51685.0,14,0
2020-04-15,51683.0,53,0
2020-04-15,51115.0,3,0
2020-04-15,51117.0,57,0
2020-04-15,51119.0,3,0
2020-04-15,51121.0,34,0
2020-04-15,51125.0,5,0
2020-04-15,51127.0,16,0
2020-04-15,51700.0,95,1
2020-04-15,51710.0,99,1
2020-04-15,51131.0,4,0
2020-04-15,51133.0,4,0
2020-04-15,51135.0,5,0
2020-04-15,51137.0,17,0
2020-04-15,51139.0,6,0
2020-04-15,51730.0,19,0
2020-04-15,51143.0,4,0
2020-04-15,51735.0,6,0
2020-04-15,51740.0,59,4
2020-04-15,51145.0,5,0
2020-04-15,51147.0,15,1
2020-04-15,51149.0,27,0
2020-04-15,51153.0,536,1
2020-04-15,51155.0,4,0
2020-04-15,51750.0,1,0
2020-04-15,51157.0,1,0
2020-04-15,51159.0,7,0
2020-04-15,51760.0,177,7
2020-04-15,51161.0,17,0
2020-04-15,51770.0,22,0
2020-04-15,51163.0,3,0
2020-04-15,51165.0,67,0
2020-04-15,51167.0,2,0
2020-04-15,51775.0,3,0
2020-04-15,51169.0,3,0
2020-04-15,51171.0,27,1
2020-04-15,51173.0,11,0
2020-04-15,51175.0,6,0
2020-04-15,51177.0,60,0
2020-04-15,51179.0,108,1
2020-04-15,51790.0,2,0
2020-04-15,51800.0,59,0
2020-04-15,51181.0,3,0
2020-04-15,51183.0,10,0
2020-04-15,51185.0,4,0
2020-04-15,51810.0,256,5
2020-04-15,51187.0,20,0
2020-04-15,51191.0,27,0
2020-04-15,51820.0,6,0
2020-04-15,51193.0,8,0
2020-04-15,51830.0,19,1
2020-04-15,51840.0,21,0
2020-04-15,51195.0,15,1
2020-04-15,51197.0,7,0
2020-04-15,51199.0,35,1
2020-04-15,53001.0,40,0
2020-04-15,53003.0,8,0
2020-04-15,53005.0,273,30
2020-04-15,53007.0,62,6
2020-04-15,53009.0,14,0
2020-04-15,53011.0,258,15
2020-04-15,53013.0,1,0
2020-04-15,53015.0,24,0
2020-04-15,53017.0,29,1
2020-04-15,53019.0,1,0
2020-04-15,53021.0,142,4
2020-04-15,53025.0,129,2
2020-04-15,53027.0,12,0
2020-04-15,53029.0,163,8
2020-04-15,53031.0,28,0
2020-04-15,53033.0,4699,314
2020-04-15,53035.0,132,1
2020-04-15,53037.0,14,0
2020-04-15,53039.0,16,2
2020-04-15,53041.0,19,2
2020-04-15,53043.0,2,0
2020-04-15,53045.0,20,0
2020-04-15,53047.0,15,0
2020-04-15,53049.0,1,0
2020-04-15,53051.0,1,0
2020-04-15,53053.0,1028,28
2020-04-15,53055.0,13,0
2020-04-15,53057.0,209,6
2020-04-15,53059.0,3,0
2020-04-15,53061.0,1987,80
2020-04-15,53063.0,290,17
2020-04-15,53065.0,7,1
2020-04-15,53067.0,82,1
2020-04-15,53069.0,2,0
2020-04-15,53071.0,26,0
2020-04-15,53073.0,269,25
2020-04-15,53075.0,13,0
2020-04-15,53077.0,674,29
2020-04-15,54001.0,4,0
2020-04-15,54003.0,101,0
2020-04-15,54005.0,1,0
2020-04-15,54007.0,1,0
2020-04-15,54009.0,3,0
2020-04-15,54011.0,28,0
2020-04-15,54019.0,2,0
2020-04-15,54023.0,1,0
2020-04-15,54025.0,3,0
2020-04-15,54027.0,7,0
2020-04-15,54029.0,7,0
2020-04-15,54031.0,3,0
2020-04-15,54033.0,28,1
2020-04-15,54035.0,34,1
2020-04-15,54037.0,56,0
2020-04-15,54039.0,91,0
2020-04-15,54041.0,2,0
2020-04-15,54043.0,1,0
2020-04-15,54045.0,8,1
2020-04-15,54049.0,41,2
2020-04-15,54051.0,7,0
2020-04-15,54053.0,10,0
2020-04-15,54047.0,6,0
2020-04-15,54055.0,8,0
2020-04-15,54057.0,6,0
2020-04-15,54059.0,1,1
2020-04-15,54061.0,83,4
2020-04-15,54063.0,1,0
2020-04-15,54065.0,7,0
2020-04-15,54067.0,3,0
2020-04-15,54069.0,23,1
2020-04-15,54071.0,1,0
2020-04-15,54073.0,1,0
2020-04-15,54077.0,6,0
2020-04-15,54079.0,13,0
2020-04-15,54081.0,6,0
2020-04-15,54083.0,4,0
2020-04-15,54087.0,2,0
2020-04-15,54089.0,1,0
2020-04-15,54091.0,4,0
2020-04-15,54093.0,4,0
2020-04-15,54095.0,3,0
2020-04-15,54097.0,3,0
2020-04-15,54099.0,69,1
2020-04-15,54103.0,3,0
2020-04-15,54105.0,2,0
2020-04-15,54107.0,25,0
2020-04-15,54109.0,1,0
2020-04-15,55001.0,3,1
2020-04-15,55003.0,2,0
2020-04-15,55005.0,6,0
2020-04-15,55007.0,3,0
2020-04-15,55009.0,114,1
2020-04-15,55011.0,4,1
2020-04-15,55015.0,5,0
2020-04-15,55017.0,20,0
2020-04-15,55019.0,9,0
